"id","label","transcription"
"3e811caf-2cc1284d.mp3","no-satire","En esta ocasión, los científicos están midiendo la presión del viento en la réplica a escala de un edificio real. El objetivo es ayudar a crear estructuras más resistentes para que no se repita lo que ocurrió en 1992, cuando el huracán Andrew dejó daños por 25.000 millones de dólares en el estado."
"67443976-f0bfcdba.mp3","no-satire","Siete de cada diez conductores mayores de 65 años aseguran sentirse más lentos e inseguros al volante. A pesar de esto, reconocen que cogen el coche casi a diario. Y aunque se haya renovado el carnet, lo recomendable para este tipo de conductores es evitar los viajes largos, la conducción nocturna y también en condiciones climatológicas adversas."
"c81aa3d5-0827c872.mp3","no-satire","Pero primero, una exposición de obras del artista británico Mark Quinn se puede ver en la Galería White Cube de Hong Kong. Llamada Detenido por el Deseo, explora cómo el deseo da forma a nuestro universo y afecta la relación de la humanidad con la naturaleza. Quinn transporta al espectador a un mundo hecho de elementos crudos y aparentemente místicos."
"cc50f424-823fc8f8.mp3","no-satire","Esta es la última operación de este cirujano antes de sumarse al grupo de otros nueve especialistas en una misión a Vietnam sin fines de lucro. Aterriza en el aeropuerto de Da Nang, donde los estadounidenses rociaron esta arma química. Científicos descubrieron que la contaminación del suelo es 350 veces por encima de los niveles seguros."
"adcdb1c5-47a4a34a.mp3","satire","Bueno, es un lío, me he liado, porque yo estaba mirando que las elecciones en América eran como seis horas más tarde que aquí, y en las de madrugada, y digo, pues me voy a Londres que es solo una."
"239e2847-108173c5.mp3","satire","¿Cómo un rey y una reina? Sí, tenemos un rey. Tenemos un rey. ¿O tal vez es una reina? No, tienes un rey. Vale. Después de la coronación, escuché que Charles iba a visitar, iba a hacer una ruta de ruta alrededor del Reino Unido y las tierras que tendrá ahora. ¿Va a ir a Benidorm?"
"f5c30ca7-3dd729ab.mp3","no-satire","Un país sumergido en una profunda crisis económica donde el aumento del movimiento neonazi ha creado una atmósfera de temor para muchos inmigrantes. Algunos carecen de documentación correcta como este inmigrante sirio que fue encarcelado y ahora enfrenta la deportación."
"0366cd84-f7138323.mp3","satire","No lo sé. Por empezar, habría que empezar a hacer encuestas. Llevamos diez años sin encuestas del SIS, encuestas oficiales sobre la monarquía, sobre la valoración de los miembros de la familia real. Aquí es casi un tabú. Nadie quiere preguntar porque quizá tienen miedo a cuál es la respuesta."
"f84deabd-2c758198.mp3","satire","Para que cuando haga calor lo pueda levantar y pues me dé un poco de aire. Que te dé el aire. Porque bajar la ventanilla no te sirve. No. Y pasa humo. El humo se te mete por la ventana y ya es difícil que salga. Pero en cambio con... El descapotable pasa por ahí, ¿no? Sí. Bueno, no es mal argumento, ¿eh? Cuando tengáis coche, porque te sé algún día yo creo que tú tendrás coche..."
"b2e40cd2-cdef0f21.mp3","no-satire","Me ha dado dos ejemplos, pero la convergencia con Izquierda Unida ha fracasado en la mayoría de municipios, salvo Coruña, Pontevedra, Zaragoza, Bilbao y Barcelona. Para nosotros la convergencia es algo que no se hace con partidos, que se hace desde abajo. Y en ese desde abajo puede haber gente que milite en partidos y nosotros encantados, pero los que pensaron que en una reunión entre dirigentes en despacho se pueden llegar a acuerdos, no han comprendido cómo nos gusta trabajar en Podemos."
"a889fe6c-3288efbf.mp3","satire","¿Qué llega una vez al año y hace que los españoles lloren y pierdan los nervios? Exacto, Eurovisión, pero también la declaración de la renta. Vamos a ver si este debate nos sale a pagar, a devolver o, lo más probable, a discutir. Vamos a hablar de la declaración de la renta, ese gran momento. ¿Cómo afrontáis"
"226825b7-3ef5a02c.mp3","satire","No, porque no tienen sindicato que les represente, pero, tranquilas, hermanas hormigas, he hecho un proceso de escucha y vamos a convertir el hormiguero en una república democrática y a mandar a la hormiga reina a Abu Dhabi. Bueno, bueno, ya empezamos con las directrices. Vamos a hacer una pausa de unos segundos. Seguimos en unos segundos."
"df2d2bfa-43791bcd.mp3","satire","que habiéndome arrebatado mi derecho fundamental al amor de mis compañeros socialistas y a los 500 euros de dieta. A ver, José Luis, José Luis. Esto ya está. Mira, camisas limpias, huellito almidonado y de paso te he metido los bajos de un pantalón que lo ibas arrastrando más que el caso Delsi. No te ríes."
"0dbb9c84-8052fae8.mp3","satire","barra baja FG barra baja F1 880165 barra baja filtro como suena barra baja 1.XML"
"0293b4eb-56bd923e.mp3","satire","Y ya está, o sea, a mí esta cosa frívola de ir cambiando de... No, es que ahora me cambio de piso, pues bueno, yo no lo entiendo. ¿Sabéis? Si queréis ser woke, pues bueno."
"78e2bba9-0a4160fc.mp3","no-satire","Están los ánimos en Villar de Cañas. Alcalde y vecinos han unido fuerzas y han creado una plataforma de lucha contra la zona de protección que quiere establecer el gobierno regional. Insisten en no entender los argumentos. Esto que van a ver a continuación es lo que nos decía el alcalde sobre la supuesta existencia de empresas interesadas en instalarse allí en Villar de Cañas. Con una condición, eso sí, parar el proyecto del cementerio nuclear."
"b26cfe76-c48c13a9.mp3","satire","Presentó imágenes térmicas y datos duros de medición de aire que demuestran cómo esta infraestructura está afectando ecosistemas con gases como metano, benzeno y otros contaminantes solamente presentes en dos bocas y en el cesto de basura de León Larregui. Ante esta situación..."
"3fda468e-16df3c3d.mp3","satire","cierto amigo de nosotros no quiere decir que es valdó de una amiga que traía gomitas con caché tech es esa mierda yo 0 me drogo yo no aguanto los dos y entonces dije agua y estoy con el víctor con esos putos semana proteger y quizás que todo mundo comió tantita y yo yo también"
"82a61659-2408a730.mp3","no-satire","Y otro asunto destacado de esta misma tarde, la Audiencia Nacional vuelve a imputar al exjefe de la Casa del Rey, a Rafael Espotorno y también a otros 11 exdirectivos por el caso de las tarjetas Black. Hoy se ha admitido a trámite un recurso que da marcha atrás a la decisión de suprimir la causa. Vamos hasta la Audiencia Nacional en directo, Carmen Ferrero, ¿qué implica esa decisión?"
"d964579a-3244d61a.mp3","no-satire","No hay planes A, B, C, D y E. Solo hay uno, que es votar. Artur Mas reitera que su único plan es convocar el referéndum del 9 de noviembre. Otro de sus consejeros en el gobierno asegura que la vicepresidenta seguía órdenes del presidente catalán cuando dijo que no habrá consulta este año si el constitucional rechaza la eventual ley de consultas."
"00d79f7b-f88e545a.mp3","no-satire","Son imágenes que quedan ya para la historia del fútbol. Brasileños de todas las edades, de todas las condiciones, aficionados, futbolistas, todos lloran ante su peor pesadilla. Era difícil imaginar algo más difícil de asumir que la derrota de Brasil en la final del Mundial de 1950 frente a Uruguay en Río de Janeiro, aquel famoso maracanazo. Pero lo de anoche, lo de anoche ha sido aún peor."
"4844e306-8845cb97.mp3","satire","Esta historia, o sea, no esta, la de la... Se repite hasta completar esos 564... Ya quítame esto. 564 millones, ¿qué nos está costando a todos? Que el presidente pueda decir que cumplió una de sus pendejadas y promesas de campaña. 564 millones de pesos en solo nueve meses, güey. El mismo tiempo que le toma a Inés Gómez Montt mandar a la chingada el conteo del Inegi de su cuadra, güey."
"99230654-34dc466d.mp3","satire","Hay gentes del PP y de Vox y otros con aspecto extraño que ondean raras banderas y llevan el brazo en alto. ¿Y qué hizo el bello Pedro? Contadlo presto, amo mío. Dejadme que yo os ayude. Traed, que os sujeto el vino. ¡Traed acá!"
"8c48189b-9c07f081.mp3","no-satire","Estos animales son conocidos por su increíble sentido del olfato y sus afiladas garras, que pueden perforar concreto. Se dijo que los animales iban a ser transportados a China. Allí quizás iban a ser sacrificados para obtener su carne y sus escamas, que algunos creen pueden mejorar el rendimiento sexual. Ahora permanecerán en Tailandia, donde serán rehabilitados y posteriormente liberados."
"f9626d52-2a1aae23.mp3","no-satire","Más noticias. La policía de Tenerife localiza más de 1.300 kilos de hachís después de una persecución que empezó por saltarse un semáforo en rojo. En su huida, los narcotraficantes empezaron a arrojar fardos de hachís para reducir el peso de este vehículo, pero al final acabaron estrellándose contra la mediana de una autopista. Los dos ocupantes han sido arrestados."
"ba71e77f-63c91066.mp3","no-satire","Los populares reiteran las palabras de Rajoy. No apoyarán con su abstención un gobierno de Sánchez y Ciudadanos. Y ahora que quiere ser el presidente del gobierno, venga a nosotros a pedirnos ayuda. Sinceramente, creo que los españoles merecen un respeto y se me lo permite el Partido Popular también. Consideran que la peor opción es una coalición entre socialistas, Podemos e independentistas. Antes que eso, prefieren nuevas elecciones."
"82e31394-7f919fcf.mp3","no-satire","Era mejor que lo dejara porque no era bien visto o porque iban a decir los demás. No te podés lastimar, entonces no te vas a poder poner una pollera, querés parecerte un hombre, desconfiando de la orientación sexual. Pero después eso con el tiempo también fue cambiando, ¿no? Y yo creo que mi familia está muy orgullosa hoy de lo que hago."
"bdd8a5a7-ee8b2fa6.mp3","satire","Quizá muchos se vean obligados a trabajar. Muchos se van a ver entre la espalda y la pared y van a decir, bueno, voy a tener que probar qué es esto del trabajo. Pensemos en esas consecuencias. Va a haber gente, rentistas, caseros, que por primera vez en su vida..."
"2e5f3f09-e2e0d8d0.mp3","satire","Sumergidos en esta borracha de frenesí frenético descubrimos el santuario de calzados más íntimos, zapatos estrechos, encarnación, tu dueña no revela el secreto mejor guardado de su establecimiento."
"219aa2f3-ee64eaf2.mp3","no-satire","Las imágenes de esa búsqueda las están viviendo también las familias de las víctimas y a la indignación por el crimen se suma ahora la desesperación de las informaciones que les llegan sobre las tareas de rescate de los cuerpos. Familias que quieren repartir y repatriar a sus muertos cuanto antes y que quieren que la investigación llegue hasta el final. Algunos se dirigen directamente a Putin. Escuchad."
"367a5b51-78b2a08c.mp3","satire","El futuro ya está aquí. Mañana Cataluña activará el nivel de emergencia por sequía en 200 municipios, incluida Barcelona. El consumo de agua se reducirá a 200 litros de agua por habitante. A ver, que tampoco está mal. Probablemente es más agua que la que ha consumido Boris Johnson en toda su vida."
"f5a845c0-88aee157.mp3","no-satire","La sorprendente historia de un embarazo está detrás del histórico acuerdo entre Cuba y Estados Unidos. Verán, uno de los prisioneros cubanos, este hombre, preso durante 16 años fuera de su país, recuperó la libertad y se encontró con su mujer embarazada. El espía liberado es ahora un héroe nacional en Cuba. Enseguida les mostramos las explicaciones que dan desde La Habana y desde Estados Unidos a este asunto."
"7449d937-d97f5b45.mp3","no-satire","Este es un desastre creado por el hombre, no es un desastre natural. La minería ilegal es la razón detrás de esto. La falta de cuidado está detrás. No podemos sentarnos y no hacer nada. El gobierno continuará tomando todas las medidas para proteger las vidas y el bienestar de la gente."
"ef0ad9ee-6b0e6586.mp3","no-satire","El rublo se recupera ligeramente, en su cotización más baja de la historia después de una intervención masiva del Banco Central de Rusia. También rebota la bolsa de Moscú en medio de mucha volatilidad en los indicadores. La economía rusa sigue afrontando una grave crisis, golpeada por la bajada del precio del petróleo y por las sanciones internacionales provocadas por el conflicto de Ucrania."
"31788278-0d2266f9.mp3","no-satire","La agencia de noticias Associated Press acusó al gobierno de Estados Unidos de llevar a cabo una intrusión masiva en sus actividades de recolección de noticias. Funcionarios estadounidenses anunciaron una investigación penal tras conocerse que el Departamento de Justicia obtuvo en secreto registros telefónicos en 2012."
"8d6197fa-851cd2d1.mp3","no-satire","Sabra es el mayor fabricante de hummus en Estados Unidos. Produce 4.000 toneladas al mes y se espera que las ventas superen los 750 millones de dólares este año. Con la apertura de esta fábrica en Virginia, la empresa necesita una fuente local de garbanzos."
"7d85df55-e6da91bd.mp3","no-satire","El nuevo brazo permite realizar una serie de funciones hasta ahora no conseguidas. Su complejo sistema de sensores es capaz de detectar contracciones del músculo del hombro que el brazo robótico traduce en movimientos reales. Pero va más allá y su sensibilidad permite manipular objetos muy frágiles sin miedo a que se rompan."
"8612e89e-640831ee.mp3","satire","Lenia lleva apenas unos meses en el puesto y desde que llegó ha intentado confrontar a los demás ministros para, según ella, desenmascarar el sistema judicial, como dice AMLO. Pero lo único que ha logrado desenmascarar es que no acabó la prepa. Y esta vez no fue la excepción, porque tuvo un enfrentamiento directo con la presidenta de la corte y mujer que abandonaron sus papás en unas coladeras de Ciudad Gótica, Norma Piña."
"775684dc-d659eb3a.mp3","satire","En la entrada hay un cambio que es muy"
"b1045bea-744a080f.mp3","no-satire","El presidente de Estados Unidos, Barack Obama, defendió el uso de aviones no tripulados en lo que llamó una guerra justa en defensa propia y afirmó que esta campaña había hecho de Estados Unidos un lugar más seguro. En un discurso sobre su política de seguridad, el mandatario también anunció medidas encaminadas al cierre del centro de detención en Guantánamo."
"c3ff2ce1-0dc6de5d.mp3","no-satire","Seguidores y opositores del depuesto presidente de Egipto, Mohamed Morsi, salieron a las calles en el primer viernes de oración desde que comenzó el Ramadán. Los hermanos musulmanes siguen incitando a la población a que proteste por el regreso de Morsi, que fue derrocado por el ejército la semana pasada."
"1d80aed4-dbc23692.mp3","no-satire","La idea detrás de la arquitectura chola es que debe representar dos cosas, las tradiciones indígenas aymaras y sobre todo, la riqueza de sus dueños. Así como la primera expresión ha sido el comercio informal y la segunda ha sido el baile, yo creo que la arquitectura es la tercera, es la tercera forma de decir yo soy"
"6e5495a4-558048d1.mp3","no-satire","Para San Valentín la gente compra chocolate y cosas de color rojo. La semana de los Oscars la gente busca estar bella. Se trata de actores y actrices que quieren lucir su mejor rostro. Las fotos quedan ahí para la eternidad."
"4a5c71c0-2127cad6.mp3","no-satire","La policía ha detenido a un matrimonio por intentar matar presuntamente a su hijo de dos meses en Zaragoza. El bebé ingresó en el hospital con múltiples contusiones y fracturas. Los agentes investigan también la muerte de otra hija de la pareja de apenas 26 días en abril del año pasado en circunstancias similares. Además, se les ha retirado la custodia de otra niña de dos años. Silvia Zanz tiene los detalles."
"afe1036e-5be20a03.mp3","satire","Jorge Javier, no silbes y aplícate planchando mis camisas AR para que no quede ni una sola arruga. Tus deseos son órdenes, diosa televisiva. Estas blusas van a quedar con menos arrugas que tu cara."
"de9fc55d-44c011ff.mp3","no-satire","Nicaragua y Colombia recibieron de forma diferente el fallo de la Corte Internacional de Justicia sobre la disputa de soberanía que mantienen ambos países en el Caribe. Mientras el presidente colombiano Juan Manuel Santos habló de omisiones y errores, su homólogo nicaragüense Daniel Ortega aceptó el fallo."
"54cbe894-5ef71d2b.mp3","satire","No, yo creo que por lo que se ha dicho, por los espacios en los que transitan gente de prensa de Kamala Harris, el disparo de Trump sí fue significativo para ella porque no le dispararon a ella."
"b06f2342-a00a4d92.mp3","satire","Y se pusieron detrás efectivamente de un cristal, de una mampara. Muy valientes, ¿no? Donald Trump no repite, Donald Trump no comete dos veces el mismo error, a contrario que Estados Unidos, que podría volver a cometer el mismo error dos veces votándole a él en masa este noviembre. La misma mampara que tenemos en casa en la ducha, porque una vez nos dispararon en la ducha y pusimos mampara."
"ee33563f-f5ad4546.mp3","no-satire","Al barrio londinense de Brixton no llegan los turistas y allí es donde un uruguayo ha puesto en marcha un interesante proyecto una cooperativa que instala paneles solares en viviendas sociales Mi nombre es Agamemnon Otero, nací en Uruguay y de chico fui a Nueva York"
"49c6a879-56d3d161.mp3","no-satire","Para la celebración se planea una semana de música y eventos de baile especiales y también se prepara un libro que refleja la colorida historia de un escenario que mantuvo a los berlineses bailando incluso durante las épocas más oscuras de la ciudad. Cien años después es todavía un lugar popular que atrae a locales y extranjeros con ganas de bailar toda la noche."
"8400b8f4-624ebe48.mp3","satire","publicación ahora bonita amigo vamos de casa le estamos platicando en el primer bloque como pues paso ahí lo del debate de la gobernadora de la Domex en el que la señora Delfina Gómez dijo es que no puede cuando podrá usted en el mero concierto de Rosalía ese mero día obviamente bueno si se va a armar nadie lo va a ver porque todos estamos viendo a la Rosalía bueno el rollo es yo no pensaba ir yo si me voy a aventar al debate"
"b6b98132-faf80361.mp3","no-satire","Dos aerolíneas japonesas dejaron en tierra su flota de 24 aviones Boeing 787 Dreamliner luego de que una de las aeronaves realizara un aterrizaje de emergencia. Las autoridades de aviación en Estados Unidos ordenaron una revisión del modelo debido a una serie de problemas que ha sufrido en las últimas semanas."
"81ee5f85-d856a0ba.mp3","no-satire","político que circula desde hace varios días y que Arias Cañete ha puesto negro sobre blanco. Este fin de semana le preguntaban por ese pacto en una entrevista y decía que sí, que si es necesario habría que hacerlo. Elena Valenciano respondió poco después con este tuit. No hay ninguna posibilidad de coalición PSOE-PP. Cañete lo dice para hacer daño al PSOE. ¿No lo veis?"
"b3e3ee82-fb6b0f2a.mp3","satire","La hora. La hora, la hora del tiempo, hay que hacer las cosas. Como decía Vega, un día hemos madrugado porque luego venía lluvia, entonces había que volver antes de que llegase la lluvia. Otro día porque había ola de calor e iba a ser imposible."
"6cc0bd4c-8bfb9ed5.mp3","satire","Bueno, a ver, yo creo que es normal. Al final todos consumimos muchas series y muchas pelis de Estados Unidos. Vemos que nuestros héroes se mueren y nosotros también nos queremos morir, si es que es lógico. Yo lo veo bien en realidad porque creo que hay que probar de todo. La verdad es que cada vez más españoles están muriendo. ¿Pero creéis que es una moda pasajera o la muerte ha venido a España para quedarse?"
"fecd0c59-3bdf3a1b.mp3","no-satire","La última hora es que los antisistema alargan in extremis su decisión final. Retrasan del sábado 2 de enero al domingo 3 de enero su consejo político. Será en Barcelona y ahí deben decidir sí o sí, si ceden o no, si apoyan o rechazan a más, porque se agota el tiempo para investir un presidente en Cataluña que más de tres meses después de las elecciones sigue en funciones."
"3b8110a0-108d1a43.mp3","satire","Muy duro, ya llevábamos tiempo viendo grietas y nos esperábamos lo peor. Así que nada, el 4 de junio de 2021 declaro la casa en ruina, que teníamos ese fin de semana para desalojar a mi padre de su casa y yo de mi negocio y a la calle."
"a5ff67d8-29bf631d.mp3","no-satire","Joseph Williamson llegó a Liverpool de Warrington cuando tenía 11 años y encontró un trabajo en la firma de los Tate, los comerciantes de tabaco. Era muy ambicioso y ascendió rápidamente en la compañía y fue muy exitoso. Se casó con una de las hijas de Tate y se volvió extremadamente rico."
"73614e10-02bf0c45.mp3","no-satire","Los rebeldes insisten en que no se revele su ubicación exacta. Su principal experto ha sido arrestado tres veces. Las bombas caseras son un elemento importante de la lucha contra el gobierno sirio. Estos fabricantes de bombas viven en el taller. Las arman aquí y las llevan al otro lado de la frontera."
"62a6b94d-1a78f3bc.mp3","satire","Digo, si de 200, un hito que se nos cae entre tres gorditos. No, hombre. No, nada, casi no. Nos vemos en el VIPs que quieras. Yo no tengo bronca. Hasta en un talk, si quieres. Yo pago la cuenta, ¿no? Sí, no pasa nada. Vamos a un pequeño corte comercial y regresamos con los videos, porque ya ni hablamos de nada. Ahorita regresamos. Señora bonita, digamos de casa llegó el día más esperado, el día de jugar en Tudo o Tierra."
"a5e5091e-1814475a.mp3","satire","¿Cómo se puede cometer un atentado con un tensiómetro? Es que no lo podía tener con las pilas puestas. Claro, una vez tú decides hacer este coro, la gente no tiene ni idea de música, como por ejemplo yo. Viene aquí y dice, yo quiero cantar, hazme una estrella. Para cantar en un coro lo que hace falta es un poquito de oído."
"2f196ee9-43f2af54.mp3","no-satire","Científicos en Canadá encontraron que el salmón atlántico genéticamente modificado podría procrear con especies silvestres de similares características. Sin embargo, la empresa que creó el salmón minimizó los riesgos de cruce, ya que los peces que crían son hembras estériles."
"c1d4e13a-aba9e0d8.mp3","satire","Que para mí es todo lo anterior. Bueno, bien, señora, es evidente que para usted la ley de amnistía de Sánchez no debería existir, como las armas de destrucción masiva. De hecho, está muy activo movilizando a la gente contra esta ley. Bueno, esa es una cosa, voy a decir, es que como hombre de Estado, no creo que la amnistía sea una buena forma para acabar con el conflicto catalán."
"b52fabc1-66270d6b.mp3","satire","En pocos años nuestro automóvil será capaz de detectar obstáculos como ciclistas, animales o viejas. Sin embargo, de momento los prototipos son muy engorrosos y con poca autonomía, pues los cables que los unen al enchufe son todavía muy cortos."
"74514d76-91c92e20.mp3","satire","Esta historia me ha venido a la mente porque en nuestro país también hay quien lleva muy mal las críticas. Concretamente hablo de un buen número de miembros del Poder Judicial que parecen tener la piel sorprendentemente fina cuando se les critica y reaccionan con verdadera indignación cuando se habla de lawfare o utilización política de la justicia."
"f349b8a8-efae477e.mp3","no-satire","Antes podías comprar un M16 por 500 dólares. Desde hace dos meses cuesta 9.000. Nos cuenta este propietario. Parte de estos fusiles pertenecían a las tropas iraquíes, pero cayeron en manos de los kurdos Peshmerga cuando los iraquíes huyeron tras el avance de los terroristas. Los kurdos se hicieron con sus provisiones, que entraron en el imparable comercio de armas que defiende el norte de Irak."
"7a2f6843-a3e21b54.mp3","no-satire","El primer ministro chino, Li Keqiang, anunció en la reunión anual del Parlamento en Pekín que incrementará el gasto militar en más del 12% para alcanzar los 130.000 millones de dólares. El líder dijo que se harán ajustes estructurales dolorosos para mantener el crecimiento económico."
"c8ea826c-4ce37477.mp3","no-satire","Identificar a esos pasajeros sospechosos es una de las tareas prioritarias para los equipos encargados de averiguar qué ocurrió a bordo del aparato. La mayor parte de los 239 ocupantes eran de nacionalidad china. El gobierno de Pekín pide hoy a Malasia que acelere los trabajos de búsqueda, mientras a los familiares de los desaparecidos se les empieza a agotar la paciencia. Vamos hasta Pekín. Nuestra compañera Sara Romero está allí siguiendo el desarrollo de los acontecimientos. Sara."
"c9bab3de-811b8ac5.mp3","no-satire","Y hoy vamos a hablar de la sorprendente transformación de la actriz Renée Selweyer. Se ha operado la cara hasta el punto de no parecerse a sí misma. ¿Debe haber límites a las operaciones de cirugía estética? Esta es la imagen. El cambio es de tal calibre que podrían ser dos personas distintas. Algunos expertos consideran que hay líneas rojas que no se deben traspasar, aunque lo pide el cliente. Vamos a analizarlo."
"1e90f54e-2c3dc75f.mp3","no-satire","Sonia Castedo está imputada en dos casos de supuesta corrupción urbanística. Eso la inhabilita para ser candidata en las próximas elecciones municipales porque así lo tiene decidido su partido, el Partido Popular. Pero durante meses se ha resistido a las presiones de sus compañeros a pesar de los desplantes del presidente del PP valenciano e incluso del presidente del gobierno. Hoy la resistencia de Sonia Castedo ha llegado a su final. Vamos hasta Alicante, Joaquín Hernández."
"5d747f49-1571841a.mp3","satire","Y claro que en algún momento a todos nos llega esa nostalgia que nos recuerda cuando encontramos nuestro primer amor, cuando conseguimos nuestro primer trabajo, cuando cobramos nuestra primer quincena, en fin. Todas aquellas cosas que la edad, las responsabilidades o la rodilla mala nos impiden ahora. Así es, mis bebecitos, por supuesto que con esto nos referimos al señor romántico número uno de la lista de nuestros corazones, el licenciado."
"c78a2757-ab02dcb2.mp3","no-satire","El joven subsahariano trata de llegar a Nado, a Ceuta, pero le fallan las fuerzas. Agotado, se sujeta a una roca para coger aliento antes de intentarlo de nuevo. Cuando está a punto de hundirse, un agente de la Guardia Civil se lanza al agua y logra subirlo a la lancha semi-inconsciente. El inmigrante originario de Costa de Marfil fue trasladado al hospital de la localidad marroquí de Castillejos y ya ha recibido la alta médica."
"a9f32198-9fdab3df.mp3","no-satire","6.000 juguetes en todas partes del mundo son exhibidos en el Centro Cultural CES Pompeia en San Paulo. La muestra va desde muñecas de arcilla de Grecia hasta los más modernos dispositivos electrónicos, además de piezas brasileñas hechas a mano. Hasta el 2 de febrero, cada persona podrá encontrar un juguete para el niño que lleva dentro."
"9f70d06b-8291c6d6.mp3","no-satire","Frente a la costa de Mieres, en Asturias, continúa la búsqueda de los dos marineros que aún permanecen desaparecidos tras el naufragio del mar Noso. El pesquero se fue a pique con el mar en calma y sin dar señal de socorro. Las primeras investigaciones apuntan al hundimiento por un súbito desequilibrio de la carga al izar la captura. Ya había llegado a su cupo y era su último día faenando en los bancos de caballa."
"bc8057bb-291dd60c.mp3","satire","IKIPIXLY. AHORITA REGRESAMOS. YA ESTAMOS DE REGRESO. SON LAS 3 DE LA TARDE CON 15 MINUTOS EN LA RADIO DE LA REPUBLICA. SEÑORA BONITA, AMIGO, HOMOS DE CASA. LE ESTABAMOS PLATICANDO EN EL PRIMER BLOQUE ACERCA DE LA VIGILIA QUE TUVIERON LOS POPULARES DE LAVOZ DE MORENO POR EL ASESINATO DE 5 DE SUS MUCHACHOS. SANTO ESTABAN. NO, LAVOZ DE MORENO, LA VIGILIA. DIJE, ESCÚCHATE."
"42073de1-588bb030.mp3","no-satire","Con otras noticias, novedades relevantes para los inversores que acudieron a la salida a bolsa de banquia. La entidad ha anunciado esta mañana que devolverá todo el dinero invertido por los pequeños accionistas y con intereses. Los nuevos gestores quieren agilizar el proceso al máximo y esperan haber tramitado todas las solicitudes en un plazo de tres meses. Ana Estevez, ¿cuál es el procedimiento que tienen ahora para reclamar?"
"8e02393a-faa51ee6.mp3","satire","Este o no esté, estoy. Les saluda como cada día Chubel Torres. ¿Quién me acompaña? Nadie. Este programa lo hago solo yo. Este no se queda claro que no. Aquí está Gabriel Yemi, esto es Valdo Casares, está Ricky Moreno y todo el equipo que hace posible este maravilloso programa que llega hasta usted a través de las ondas gercianas de Radio Fórmula. Chicos, cada vez más."
"937948cf-54414110.mp3","satire","Pero el cuadro que Michael Jackson quería, ya sabéis, el que paga manda y cuanto más paga más mandas. A partir de ese momento, Jackson inunda de pasta al pintor a cambio de que le haga una serie de retratos como estos."
"7c4a5eda-f7bb6b50.mp3","satire","Caídas graciosas. O caídas graciosas, que es lo que la gente lee. Desde el 11 de septiembre y no recuerda ninguna. Ninguna. Ninguna especie. Ninguna. Un programa especial de caídas graciosas."
"ee983ef4-878ae04d.mp3","no-satire","Tensión en Venezuela por la ola de protestas y violencia que afecta al país. El líder del opositor partido Voluntad Popular, Leopoldo López, reapareció tras haberse emitido la semana pasada una orden de captura en su contra. Yo no tengo nada que temer, no he cometido ningún delito, he sido un venezolano comprometido con nuestro"
"d8693fc8-b87c40a7.mp3","no-satire","Miles de personas asistieron al funeral del adolescente palestino secuestrado y asesinado en aparente represalia por el asesinato de tres jóvenes israelíes. Mientras, Hamas, el grupo militante palestino ofreció poner alto sus ataques de cohete contra Israel si este detiene sus bombardeos contra Gaza."
"73bf3b72-8cf88cf4.mp3","no-satire","Al utilizar la violencia utilizaban el amedrentar a las personas que había dentro y seguramente el sobrino de esta señora le habría dicho ir allí, pegarle cuatro gritos, dos golpes en la mesa, inmediatamente van a cantar y te van a dar fundamental la contraseña de la caja fuerte, que ahí es donde está la clave del robo. José Félix, gracias por estar esta mañana con nosotros. Un placer."
"4c446fb4-6b32115b.mp3","no-satire","El primer ministro japonés, Shinzo Abe, advirtió que China había dado un peligroso paso al delinear una nueva zona de defensa aérea sobre las islas en disputa en el mar oriental de China. Pekín reiteró su derecho para establecer la nueva zona de identificación."
"6b571491-ec2e2cc1.mp3","no-satire","La capital de Nigeria abulla ese escenario de una manifestación que exige al gobierno más implicación en el caso de las 187 adolescentes que permanecen secuestradas. Las jóvenes fueron raptadas en un internado en un área remota del noreste del país hace más de dos semanas."
"f970eb44-d1d73f9e.mp3","satire","Es lo que tiene trabajar en televisión española, que haces así y consigues cualquier cosa. Bueno, si no eres Wyoming lo tienes más fácil. Esta noche en Documentos TV, el reportaje titulado Canta Autores. Qué rabia que dan, qué pesados que son. ¡Viva la rumba catalana! ¡Viva!"
"098724a1-f83be1a8.mp3","satire","Pues he comprado un libro de mujeres olvidadas. La revolución de las invisibles. Y he visto que hay bastantes libros sobre esa temática, lo cual me congratula porque eso significa que hay una reflexión de que las mujeres somos importantes y lo hemos sido siempre. Lo que pasa es que no nos han tenido muy en cuenta. ¿Se te está empezando a doblar ya la estantería? Pues sí, porque es que yo no compro nada electrónico."
"9015ac2b-a8145e89.mp3","no-satire","Una enorme explosión en una planta de fertilizantes en Texas, Estados Unidos, dejó docenas de casas y edificios destruidos, causando muertos y heridos. La explosión, que ocurrió en una pequeña localidad cerca de la ciudad de Waco, se produjo después de que se desatase un incendio en la planta."
"78bbf2a7-2467dfb7.mp3","no-satire","Frente a la sala Bataclan, el lugar donde se produjo la principal masacre, la llegada de gente es incesante. Como veis, la respuesta es muy buena, la gente está saliendo a la calle y yo me quiero apuntar también a dar un homenaje a cada punto. A pesar de la alerta máxima, la ciudad quiere retomar su pulso, eso sí, protegida por unas impresionantes medidas de seguridad."
